query,tweet_date,username,name,text,url
Avatar The Way of Water film,7 Dec 2022,@ComicBookNOW,ComicBook NOW!,JAMES CAMERON Speaks Out on Directing SUPERHERO FILM After Avatar: The Way of Water (Exclusive) comicbook.com/movies/news/av…,https://nitter.net/ComicBookNOW/status/1600613371031695365#m
Avatar The Way of Water film,7 Dec 2022,@ComicBook,ComicBook.com,James Cameron speaks out on directing a #Marvel or #DC film after #AvatarTheWayOfWater (Exclusive) comicbook.com/movies/news/av…,https://nitter.net/ComicBook/status/1600612112988098560#m
Avatar The Way of Water film,8 Dec 2022,@suaramerdeka,SuaraMerdeka.com,Avatar The Way of Water Dapatkan Review Positif Berkat Visual Serta Cerita yang Memukau! diorama.suaramerdeka.com/ent… #film #london #review #reviewfilm #avatarthewayofwater #inggris #comicbook #fandango #fox #perrinemiroff #tombeasley #positif #rekomendasifilm,https://nitter.net/suaramerdeka/status/1600988990147919872#m
Avatar The Way of Water film,8 Dec 2022,@the_film_maniac,Oscar H,AFI top 10 predix Avatar: The Way of Water Babylon Elvis Everything Everywere All At Once The Fabelmans Glass Onion: A Knives Out Mystery Guillermo Del Toro's Pinocchio TÁR Top Gun: Maverick Women Talking,https://nitter.net/the_film_maniac/status/1600987100387897352#m
Avatar The Way of Water film,8 Dec 2022,@SnakierRF,Snakier,"Avatar the way of water (2022🇺🇸) de James Cameron. Vous l'attendiez depuis 13 ans et il est enfin là. La suite d'Avatar est le meilleur film de Cameron. Époustouflant, épique, chef d'oeuvre visuel, c'est un spectacle à voir sur grand écran, non je rigole j'ai pas vu le film.",https://nitter.net/SnakierRF/status/1600973003348901888#m
Avatar The Way of Water film,8 Dec 2022,@filmcritique27,Cinemania Reviews,"Yes, congrats to @Avatar The Way of Water being the first sequel to make the Top 10 film list since The Lord of the Rings! Thank you NBR for looking past fantasy and recognizing what is just a great film! @NBRfilm #AvatarTheWayofWater 👍",https://nitter.net/filmcritique27/status/1600960349527625729#m
Avatar The Way of Water film,8 Dec 2022,@Variety,Variety,"""Industrial Light & Magic does great work, but when it comes to the kind of emotive facial stuff that we’re doing….Thanos? Come on. Give me a break. You saw [‘Avatar: The Way of Water’]. It’s not even close."" bit.ly/3F8gFuS",https://nitter.net/Variety/status/1600956402184245249#m
Avatar The Way of Water film,8 Dec 2022,@screencrafting,ScreenCraft,"""It was a sensory thing that communicated on such a deep level, that, to me, that was the true spirituality of the film."" - James Cameron Check out this post we just published that explores Cameron's idea of ""Level 3"" storytelling. bit.ly/3W11Pgv",https://nitter.net/screencrafting/status/1600939529036304403#m
Avatar The Way of Water film,8 Dec 2022,@LifeIsAFilmFest,Film Festival,"National Board of Review Top Films (in alphabetical order) w/ added streaming info: Aftersun (VOD on 12/20) Avatar: The Way of Water The Banshees of Inisherin (HBO Max and VOD on 12/13) Everything Everywhere All at Once (Showtime, VOD) #FilmTwitter #Film #NationalBoardofReview",https://nitter.net/LifeIsAFilmFest/status/1600938612467826689#m
Avatar The Way of Water film,8 Dec 2022,@ShowcaseUS,Showcase Cinemas US,Dive deeper into the world of Pandora. Check out @reald3d’s exclusive artwork for Avatar: The Way Of Water. Experience it in RealD 3D December 16. Get your tickets now: bit.ly/Avatar2-SC,https://nitter.net/ShowcaseUS/status/1600928202561667072#m
Avatar The Way of Water film,8 Dec 2022,@alexnderthebear,Alexander the Bear,"Seeing the trailer for Avatar 2: Way of the Water, with one film and one sequel Avatar is one of the strongest cinematic universes of all time",https://nitter.net/alexnderthebear/status/1600923881719877632#m
Avatar The Way of Water film,8 Dec 2022,@RobertM748,Robert W. McDowell,"See SEE AVATAR: THE WAY OF WATER, HOW THEY RUN, EMMA, and More for FREE! To view this issue, click conta.cc/3HghBjA. Start your FREE subscription to the Triangle FREE-FILM LIST today by e-mailing me at RobertM748@aol.com and typing SUBSCRIBE-FFL in the Subject: line.",https://nitter.net/RobertM748/status/1600921413577109505#m
Avatar The Way of Water film,8 Dec 2022,@Lars_von_Toerne,Lars von Törne,"Am 14. Dezember startet „Avatar – The Way of Water“ hierzulande im Kino. Was zwischen dem ersten Film und der Fortsetzung geschah, verrät Regisseur James Cameron jetzt in einem Comic #Avatar2 #AvatarTheWayofWater tagesspiegel.de/kultur/comic… via @Tagesspiegel",https://nitter.net/Lars_von_Toerne/status/1600906039851122688#m
Avatar The Way of Water film,8 Dec 2022,@InsideTheMagic,Inside the Magic,Did James Cameron just spoil a major character reveal weeks before the film's release?! #jamescameron #avatar #avatar2 #avatarthewayofwater insidethemagic.net/2022/12/j…,https://nitter.net/InsideTheMagic/status/1600905746316664833#m
Avatar The Way of Water film,8 Dec 2022,@wtwonews,WTWO News,"Critics who got a sneak peek of “Avatar: The Way of Water” at the London premiere took to social media to give a review. While sequels tend to sometimes get a bad rap for not being as great as the original, that doesn’t seem to be the case for this film. trib.al/ZLz0uHn",https://nitter.net/wtwonews/status/1600905608106053651#m
Avatar The Way of Water film,8 Dec 2022,@LAFirstNews,Louisiana First News,"Critics who got an early sneak peek of ""Avatar: The Way of Water"" at the London premiere took to social media to give a short review of their experience. trib.al/PxYYkbO",https://nitter.net/LAFirstNews/status/1600905601059639296#m
Avatar The Way of Water film,8 Dec 2022,@OliviaLilyMarks,Liv Marks,Well this was a dream. I interviewed Kate Winslet for Avatar: The Way of Water and seeing her in this film is something special piped.video/watch?v=RRIBmI…,https://nitter.net/OliviaLilyMarks/status/1600905447082377216#m
Avatar The Way of Water film,8 Dec 2022,@CrystalmethodM,Chev Chelios,"It just looks and sounds really pretentious (the ""way of water""? *jerk-off motion*). I'm gonna feel really bad for James Cameron if it flops. Besides, Avatar isn't even the only film about people interacting through avatars that came out in 2009. piped.video/watch?v=mMkJ8zfw…",https://nitter.net/CrystalmethodM/status/1600903074142224384#m
Avatar The Way of Water film,8 Dec 2022,@FFOMine,Friend of Federighi,"""Avatar 2: The Way of Water"" took place on December 6 in London at a closed screening, which some lucky film critics managed to attend. According to Mydrivers, enthusiastic reviews of the grandiose visual effects and ""subtle emotional expressiveness of the film"" have already",https://nitter.net/FFOMine/status/1600893058047823878#m
Avatar The Way of Water film,8 Dec 2022,@FFOMine,Friend of Federighi,"The company 20th Century Pictures has officially announced that the beginning of the rental of the film ""Avatar 2: The Way of water"" (Avatar: The Way of Water) will take place on December 16, but some have already watched the tape. The fact is that the world premiere of the film",https://nitter.net/FFOMine/status/1600893055204470784#m
Avatar The Way of Water film,8 Dec 2022,@friend_of_apple,Federighi’s Assistant,"""Avatar 2: The Way of Water"" took place on December 6 in London at a closed screening, which some lucky film critics managed to attend. According to Mydrivers, enthusiastic reviews of the grandiose visual effects and ""subtle emotional expressiveness of the film"" have already",https://nitter.net/friend_of_apple/status/1600892960437981186#m
Avatar The Way of Water film,9 Dec 2022,@MJW0220,Mark,"Noticing a lot of empty seats for pre-sales for Avatar: The Way of Water I mean the first film did a steady $75 million three straight weekends but that was 2009. I wonder how this film will do, cause Black Panther pre-sales were sold out",https://nitter.net/MJW0220/status/1601351908601786368#m
Avatar The Way of Water film,9 Dec 2022,@Ariel_Rmz_ll,Artie,Las 10 mejores películas del año de acuerdo al AFI: Avatar: The Way of Water Elvis Everything Everywhere All at Once The Fabelmans Nope She Said TÁR Top Gun: Maverick The Woman King Women Talking nextbestpicture.com/the-amer…,https://nitter.net/Ariel_Rmz_ll/status/1601349246867107840#m
Avatar The Way of Water film,9 Dec 2022,@NahidAlaei,Nahid Alaei,theguardian.com/film/2022/de…,https://nitter.net/NahidAlaei/status/1601340483485446146#m
Avatar The Way of Water film,9 Dec 2022,@HiroshiKoba2,"setagayablueocean, the Master of Science, General","Avatar: The Way of Water,"" the latest film from master filmmaker James Cameron, has released its original soundtrack simultaneously with its worldwide release! The Weeknd's theme song is featured in the film. #AvatarTheWayOfTheWater #TheWeeknd setagayablueocean.com/?p=155…",https://nitter.net/HiroshiKoba2/status/1601339977790812160#m
Avatar The Way of Water film,9 Dec 2022,@ScottGustin,Scott Gustin,"NEW: Beginning Dec. 12, the Tree of Life at Animal Kingdom ""will awaken in the evenings with an all-new experience inspired by Pandora – The World of Avatar and the film, “Avatar: The Way of Water.”",https://nitter.net/ScottGustin/status/1601339514714492929#m
Avatar The Way of Water film,9 Dec 2022,@ireadsyou,Leroy / Negromancer / I Reads You,"The American Film Institute (AFI) has named its #afiawards ""Top 10 Films of 2022."" The list includes ""Avatar: The Way of Water,"" ""Top Gun: Maverick"" (article): NEGROMANCER 2.0: Negromancer News Bits and Bites from December 1st ... negromancer.com/2022/12/bits…",https://nitter.net/ireadsyou/status/1601334060583788545#m
Avatar The Way of Water film,9 Dec 2022,@santi_gill,santorious gillermo,"James Cameron has officially confirmed that “Avatar 2: The Way of Water” will launch with a battle pass, as well as a new in-movie currency, Cameron-bucks, to customize the film the way the viewer sees fit.",https://nitter.net/santi_gill/status/1601332401070014464#m
Avatar The Way of Water film,9 Dec 2022,@badfigures,badfigures,theguardian.com/film/2022/de…,https://nitter.net/badfigures/status/1601332056369541120#m
Avatar The Way of Water film,9 Dec 2022,@guardian,The Guardian,"Unhappy landings: please Avatar, don’t ever visit Earth! theguardian.com/film/2022/de…",https://nitter.net/guardian/status/1601330341842673665#m
Avatar The Way of Water film,9 Dec 2022,@ExploredPandora,Pandora Explored,"With only a week to go until the release of Avatar: The Way of Water, it's never been a better time to breakdown the newest short trailer for the film to see what we can learn about it's story and it's soundtrack! piped.video/2niH9Uqg34o #AvatarTheWayOfWater #breakdown #TheWeeknd",https://nitter.net/ExploredPandora/status/1601322624172556289#m
Avatar The Way of Water film,9 Dec 2022,@onedio,Onedio,Amerikan Film Enstitüsü (AFI) açıkladı: İşte 2022 yılının en iyi 10 filmi 👇 ▪︎ Avatar: The Way of Water ▪︎ Elvis ▪︎ Everything Everywhere All at Once ▪︎ The Fabelmans ▪︎ Nope ▪︎ She Said ▪︎ TÁR ▪︎ Top Gun: Maverick ▪︎ The Woman King ▪︎ Women Talking,https://nitter.net/onedio/status/1601308886761635840#m
Avatar The Way of Water film,9 Dec 2022,@notJigsaw,notJigsaw,The best film of 2022 will be AVATAR: THE WAY OF WATER and the best film of 2023 will be M3GAN,https://nitter.net/notJigsaw/status/1601303962187362304#m
Avatar The Way of Water film,9 Dec 2022,@cinemaworldmx,Cinema World,Las 10 mejores películas del año según el American Film Institute: AVATAR: THE WAY OF WATER ELVIS EVERYTHING EVERYWHERE ALL AT ONCE THE FABELMANS NOPE SHE SAID TÁR TOP GUN: MAVERICK THE WOMAN KING WOMEN TALKING,https://nitter.net/cinemaworldmx/status/1601298005340352512#m
Avatar The Way of Water film,9 Dec 2022,@PremiosOscar,Premios Oscar,Las 10 mejores películas del año según el American Film Institute: AVATAR: THE WAY OF WATER ELVIS EVERYTHING EVERYWHERE ALL AT ONCE THE FABELMANS NOPE SHE SAID TÁR TOP GUN: MAVERICK THE WOMAN KING WOMEN TALKING premiososcar.net/2022/12/las…,https://nitter.net/PremiosOscar/status/1601297803627876352#m
Avatar The Way of Water film,9 Dec 2022,@birdunyafilmco,birdunyafilm,"Amerikan Film Enstitüsü (AFI) Yılın En İyi 10 Amerikan Yapımı Filmini duyurdu, Avatar: The Way of Water Elvis Everything Everywhere All at Once The Fabelmans Nope She Said Tár Top Gun:Maverick The Woman King Women Talking Özel Ödül: The Banshees of Inisherin (İrlanda&İngiltere)",https://nitter.net/birdunyafilmco/status/1601296129773256705#m
Avatar The Way of Water film,9 Dec 2022,@sadiqsaeed_,Sadiq Saeed - Trending News,"BREAKING: CBFC passes Avatar: The Way Of Water with a U/A certificate; mutes ‘p***s face’, ‘b***holes, ‘f*****g’, ‘a**hole’; to be the LENGTHIEST film post pandemic beating RRR’s run time : Bollywood News – Bollywood Hungama sadiqsaeed.com/breaking-cbfc…",https://nitter.net/sadiqsaeed_/status/1601292965233795074#m
Avatar The Way of Water film,9 Dec 2022,@FilmCaCinemas,Film.Ca Cinemas,"Avatar: The Way of Water comes out Thursday, December 15th at Film.Ca 🤩 Support local for the release of this huge blockbuster and enjoy this movie experience with us! 💜 We’ll see YOU at our local cinema 🤗🎬 film.ca/trailer/avatar-the-w… 🎟 #Avatar #TheWayOfWater",https://nitter.net/FilmCaCinemas/status/1601290765715513344#m
Avatar The Way of Water film,9 Dec 2022,@GuardianAus,Guardian Australia,"Unhappy landings: please Avatar, don’t ever visit Earth! theguardian.com/film/2022/de…",https://nitter.net/GuardianAus/status/1601290756567797762#m
Avatar The Way of Water film,9 Dec 2022,@wwd,WWD,"To celebrate the launch of the highly anticipated film “Avatar: The Way of Water,” the Japanese brand has unveiled a collection inspired by the James Cameron film. bit.ly/3uD3Sf2",https://nitter.net/wwd/status/1601290649181061121#m
Avatar The Way of Water film,10 Dec 2022,@vhscut,VHS CUT,🏆 Indicados ao Washington DC Area Film Critics Association Melhor Performance com Captura de Movimentos: - Sam Worthington (Avatar: The Way of Water) - Sigourney Weaver (Avatar: The Way of Water) - Zoe Saldaña (Avatar: The Way of Water) bit.ly/3uLPp #WAFCA,https://nitter.net/vhscut/status/1601712813868654593#m
